Serie	Number	Date	Text	CreatedBy	CreatedDate	Account	Amount
V	9	2023-03-02	AWS mjukvara license	mikael@sciple.ai	2023-05-05 12:08:38	2645	9.69
V	9	2023-03-02	AWS mjukvara license	mikael@sciple.ai	2023-05-05 12:08:38	2890	-38.71
V	9	2023-03-02	AWS mjukvara license	mikael@sciple.ai	2023-05-05 12:08:38	4535	38.71
V	9	2023-03-02	AWS mjukvara license	mikael@sciple.ai	2023-05-05 12:08:38	4598	-38.71
V	9	2023-03-02	AWS mjukvara license	mikael@sciple.ai	2023-05-05 12:08:38	6910	38.71
V	10	2023-03-31	Momsredovisning: januari 2023 - mars 2023	mikael@sciple.ai	2023-05-05 12:21:16	1650	155.00
V	10	2023-03-31	Momsredovisning: januari 2023 - mars 2023	mikael@sciple.ai	2023-05-05 12:21:16	2614	19.67
V	10	2023-03-31	Momsredovisning: januari 2023 - mars 2023	mikael@sciple.ai	2023-05-05 12:21:16	2640	-154.75
V	10	2023-03-31	Momsredovisning: januari 2023 - mars 2023	mikael@sciple.ai	2023-05-05 12:21:16	2645	-19.67
V	10	2023-03-31	Momsredovisning: januari 2023 - mars 2023	mikael@sciple.ai	2023-05-05 12:21:16	3740	-0.25
V	11	2023-01-01	Boka om årets resultat	mikael@sciple.ai	2023-05-05 13:07:48	2098	853044.04
V	11	2023-01-01	Boka om årets resultat	mikael@sciple.ai	2023-05-05 13:07:48	2099	-444409.89
V	11	2023-01-01	Boka om årets resultat	mikael@sciple.ai	2023-05-05 13:07:48	2099	-408634.15
V	12	2023-05-04	Frimärke	mikael@sciple.ai	2023-05-05 13:22:14	2890	-150.00
V	12	2023-05-04	Frimärke	mikael@sciple.ai	2023-05-05 13:22:14	6250	150.00
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	2614	-12.20
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	2645	12.20
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	2890	-48.78
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	4535	48.78
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	4598	-48.78
V	13	2023-06-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:54:20	6910	48.78
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	2614	-12.24
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	2645	12.24
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	2890	-48.97
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	4535	48.97
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	4598	-48.97
V	14	2023-08-03	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 13:59:01	6910	48.97
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	2614	-12.54
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	2645	12.54
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	2890	-50.14
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	4535	50.14
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	4598	-50.14
V	15	2023-07-02	AWS mjukvara licens	mikael@sciple.ai	2023-09-01 14:00:32	6910	50.14
V	16	2023-06-30	Momsredovisning: april 2023 - juni 2023	mikael@sciple.ai	2023-09-01 14:05:02	2614	24.40
V	16	2023-06-30	Momsredovisning: april 2023 - juni 2023	mikael@sciple.ai	2023-09-01 14:05:02	2645	-24.40
