Serie	Number	Date	Text	CreatedBy	CreatedDate	Account	Amount
V	14	2017-01-04	Annullering V9: Försäljning av konsulttjänster Okt	info@belean.se	2017-03-05 16:11:30	2610	34265.00
V	14	2017-01-04	Annullering V9: Försäljning av konsulttjänster Okt	info@belean.se	2017-03-05 16:11:30	3001	137060.00
V	15	2017-01-05	Försäljning transporter	info@belean.se	2017-03-05 17:49:49	1510	-157.50
V	15	2017-01-05	Försäljning transporter	info@belean.se	2017-03-05 17:49:49	1930	157.50
V	16	2017-01-05	Försäljning konsulttjänter i okt	info@belean.se	2017-03-05 17:52:21	1510	-171325.00
V	16	2017-01-05	Försäljning konsulttjänter i okt	info@belean.se	2017-03-05 17:52:21	1930	171325.00
V	17	2017-01-12	Mobiltelefon	info@belean.se	2017-03-05 17:54:01	1930	-1266.00
V	17	2017-01-12	Mobiltelefon	info@belean.se	2017-03-05 17:54:01	2440	1266.00
V	18	2017-02-16	Macbook bok	info@belean.se	2017-03-05 17:54:58	1930	-175.00
V	18	2017-02-16	Macbook bok	info@belean.se	2017-03-05 17:54:58	2640	35.00
V	18	2017-02-16	Macbook bok	info@belean.se	2017-03-05 17:54:58	7610	140.00
V	19	2017-01-25	Utlägg utbetalning	info@belean.se	2017-03-05 18:02:27	1930	-2527.70
V	19	2017-01-25	Utlägg utbetalning	info@belean.se	2017-03-05 18:02:27	2820	2527.70
V	20	2017-01-25	Löneutbetalning	info@belean.se	2017-03-05 18:13:14	1930	-35023.00
V	20	2017-01-25	Löneutbetalning	info@belean.se	2017-03-05 18:13:14	2710	-17277.00
V	20	2017-01-25	Löneutbetalning	info@belean.se	2017-03-05 18:13:14	2731	-16432.66
V	20	2017-01-25	Löneutbetalning	info@belean.se	2017-03-05 18:13:14	7210	52300.00
V	20	2017-01-25	Löneutbetalning	info@belean.se	2017-03-05 18:13:14	7510	16432.66
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	1630	33709.00
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	1630	-33709.00
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	1930	-33709.00
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	2710	17277.00
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	2731	16432.66
V	21	2017-02-13	Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-05 18:13:14	3740	-0.66
V	22	2017-02-16	Annullering V18: Macbook bok	info@belean.se	2017-03-05 18:15:10	1930	175.00
V	22	2017-02-16	Annullering V18: Macbook bok	info@belean.se	2017-03-05 18:15:10	2640	-35.00
V	22	2017-02-16	Annullering V18: Macbook bok	info@belean.se	2017-03-05 18:15:10	7610	-140.00
V	23	2017-01-12	Annullering V2: Utlägg utbetalning	info@belean.se	2017-03-05 18:20:46	1930	2748.50
V	23	2017-01-12	Annullering V2: Utlägg utbetalning	info@belean.se	2017-03-05 18:20:46	2890	-2748.50
V	24	2017-01-26	Annullering V7: Mobiltelefon	info@belean.se	2017-03-05 18:24:54	1930	649.00
V	24	2017-01-26	Annullering V7: Mobiltelefon	info@belean.se	2017-03-05 18:24:54	2640	-129.80
V	24	2017-01-26	Annullering V7: Mobiltelefon	info@belean.se	2017-03-05 18:24:54	6212	-519.20
V	25	2017-01-24	Annullering V10: Överbetalt lön för Jan	info@belean.se	2017-03-05 18:30:28	1612	-1388.00
V	25	2017-01-24	Annullering V10: Överbetalt lön för Jan	info@belean.se	2017-03-05 18:30:28	7210	1388.00
V	26	2017-01-17	Annullering V11: Överbetalt sociala avgifter och löneskatt	info@belean.se	2017-03-05 18:30:37	1640	-3473.00
V	26	2017-01-17	Annullering V11: Överbetalt sociala avgifter och löneskatt	info@belean.se	2017-03-05 18:30:37	2510	3473.00
V	27	2017-01-25	Korrigering lön och soc avg jan	info@belean.se	2017-03-05 19:01:43	1612	1388.00
V	27	2017-01-25	Korrigering lön och soc avg jan	info@belean.se	2017-03-05 19:01:43	1630	3473.00
V	27	2017-01-25	Korrigering lön och soc avg jan	info@belean.se	2017-03-05 19:01:43	1930	-4861.00
V	28	2017-01-01	Annullering V5: Finansiell Leasing avbetalning	info@belean.se	2017-03-05 19:05:52	1269	638.89
V	28	2017-01-01	Annullering V5: Finansiell Leasing avbetalning	info@belean.se	2017-03-05 19:05:52	1930	2067.00
V	28	2017-01-01	Annullering V5: Finansiell Leasing avbetalning	info@belean.se	2017-03-05 19:05:52	2391	-1860.27
V	28	2017-01-01	Annullering V5: Finansiell Leasing avbetalning	info@belean.se	2017-03-05 19:05:52	2640	-206.73
V	28	2017-01-01	Annullering V5: Finansiell Leasing avbetalning	info@belean.se	2017-03-05 19:05:52	7836	-638.89
V	29	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:21:25	1930	2067.00
V	29	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:21:25	2640	-206.74
V	29	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:21:25	5615	-1860.26
V	30	2017-01-01	Annullering V29: Leasing av bil	info@belean.se	2017-03-05 19:22:35	1930	-2067.00
V	30	2017-01-01	Annullering V29: Leasing av bil	info@belean.se	2017-03-05 19:22:35	2640	206.74
V	30	2017-01-01	Annullering V29: Leasing av bil	info@belean.se	2017-03-05 19:22:35	5615	1860.26
V	31	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:25:36	1930	2067.00
V	31	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:25:36	2640	-206.74
V	31	2017-01-01	Leasing av bil	info@belean.se	2017-03-05 19:25:36	5615	-1860.26
V	32	2017-01-01	Billeasning	info@belean.se	2017-03-05 19:29:57	1930	-2067.00
V	32	2017-01-01	Billeasning	info@belean.se	2017-03-05 19:29:57	2640	206.74
V	32	2017-01-01	Billeasning	info@belean.se	2017-03-05 19:29:57	5615	1860.26
V	33	2017-01-17	Social avgifter och personalskatt dec 16	info@belean.se	2017-03-05 19:50:01	1930	-37182.00
V	33	2017-01-17	Social avgifter och personalskatt dec 16	info@belean.se	2017-03-05 19:50:01	2510	37182.00
V	34	2017-01-01	Annullering V31: Leasing av bil	info@belean.se	2017-03-05 19:54:22	1930	-2067.00
V	34	2017-01-01	Annullering V31: Leasing av bil	info@belean.se	2017-03-05 19:54:22	2640	206.74
V	34	2017-01-01	Annullering V31: Leasing av bil	info@belean.se	2017-03-05 19:54:22	5615	1860.26
V	35	2017-01-25	Annullering V27: Korrigering lön och soc avg jan	info@belean.se	2017-03-05 20:09:25	1612	-1388.00
V	35	2017-01-25	Annullering V27: Korrigering lön och soc avg jan	info@belean.se	2017-03-05 20:09:25	1630	-3473.00
V	35	2017-01-25	Annullering V27: Korrigering lön och soc avg jan	info@belean.se	2017-03-05 20:09:25	1930	4861.00
V	36	2017-01-24	Korrigering av utbetald lön jan	info@belean.se	2017-03-05 20:13:24	1612	1388.00
V	36	2017-01-24	Korrigering av utbetald lön jan	info@belean.se	2017-03-05 20:13:24	1930	-1388.00
V	37	2017-01-12	Utlägg utbetalning	info@belean.se	2017-03-05 20:14:36	2890	-2748.50
V	37	2017-01-12	Utlägg utbetalning	info@belean.se	2017-03-05 20:14:36	2890	2748.50
V	38	2017-01-26	Mobiltelefon tillbehör	info@belean.se	2017-03-05 20:16:55	2640	129.80
V	38	2017-01-26	Mobiltelefon tillbehör	info@belean.se	2017-03-05 20:16:55	2890	-649.00
V	38	2017-01-26	Mobiltelefon tillbehör	info@belean.se	2017-03-05 20:16:55	6212	519.20
V	39	2017-02-22	Telefonavgifter	info@belean.se	2017-03-05 20:18:20	1930	-660.00
V	39	2017-02-22	Telefonavgifter	info@belean.se	2017-03-05 20:18:20	2640	132.00
V	39	2017-02-22	Telefonavgifter	info@belean.se	2017-03-05 20:18:20	6210	528.00
V	40	2017-02-01	billeasing	info@belean.se	2017-03-05 20:28:12	1930	-2067.00
V	40	2017-02-01	billeasing	info@belean.se	2017-03-05 20:28:12	2640	206.74
V	40	2017-02-01	billeasing	info@belean.se	2017-03-05 20:28:12	5615	1860.26
V	41	2017-02-14	Utbildning tidning	info@belean.se	2017-03-05 20:29:29	1930	-99.00
V	41	2017-02-14	Utbildning tidning	info@belean.se	2017-03-05 20:29:29	2640	19.80
V	41	2017-02-14	Utbildning tidning	info@belean.se	2017-03-05 20:29:29	7610	79.20
V	42	2017-01-12	Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:30:15	1930	-46.00
V	42	2017-01-12	Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:30:15	5616	46.00
V	43	2017-02-01	Pensionsförsäkring	info@belean.se	2017-03-05 20:32:18	1930	-1845.00
V	43	2017-02-01	Pensionsförsäkring	info@belean.se	2017-03-05 20:32:18	2514	-447.60
V	43	2017-02-01	Pensionsförsäkring	info@belean.se	2017-03-05 20:32:18	7412	1845.00
V	43	2017-02-01	Pensionsförsäkring	info@belean.se	2017-03-05 20:32:18	7533	447.60
V	44	2017-02-16	Böcker	info@belean.se	2017-03-05 20:32:58	1930	-175.00
V	44	2017-02-16	Böcker	info@belean.se	2017-03-05 20:32:58	2640	9.91
V	44	2017-02-16	Böcker	info@belean.se	2017-03-05 20:32:58	6970	165.09
V	45	2017-02-05	Försäljning varor	info@belean.se	2017-03-05 20:40:55	1510	-182450.00
V	45	2017-02-05	Försäljning varor	info@belean.se	2017-03-05 20:40:55	1930	182450.00
V	46	2017-02-05	Försäljning varor	info@belean.se	2017-03-05 20:41:54	1510	-177.20
V	46	2017-02-05	Försäljning varor	info@belean.se	2017-03-05 20:41:54	1930	177.20
V	47	2017-01-12	Annullering V42: Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:56:44	1930	46.00
V	47	2017-01-12	Annullering V42: Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:56:44	5616	-46.00
V	48	2017-02-28	Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:58:41	1930	-46.00
V	48	2017-02-28	Trängselskatt avdragsgill	info@belean.se	2017-03-05 20:58:41	5616	46.00
V	49	2017-02-28	Pensionsförsäkring feb	info@belean.se	2017-03-05 21:10:23	1930	-7650.00
V	49	2017-02-28	Pensionsförsäkring feb	info@belean.se	2017-03-05 21:10:23	2514	-1855.89
V	49	2017-02-28	Pensionsförsäkring feb	info@belean.se	2017-03-05 21:10:23	7412	7650.00
V	49	2017-02-28	Pensionsförsäkring feb	info@belean.se	2017-03-05 21:10:23	7533	1855.89
V	50	2017-02-02	Biljetter Inrikes	info@belean.se	2017-03-05 21:11:25	2640	6.23
V	50	2017-02-02	Biljetter Inrikes	info@belean.se	2017-03-05 21:11:25	2890	-110.00
V	50	2017-02-02	Biljetter Inrikes	info@belean.se	2017-03-05 21:11:25	5810	103.77
V	51	2017-01-30	Inköp Förbrukningsinventarier	info@belean.se	2017-03-05 21:15:32	2640	200.60
V	51	2017-01-30	Inköp Förbrukningsinventarier	info@belean.se	2017-03-05 21:15:32	2890	-1003.00
V	51	2017-01-30	Inköp Förbrukningsinventarier	info@belean.se	2017-03-05 21:15:32	5410	802.40
V	52	2017-02-28	Företagsförsäkring avdragsgill Folksam bil	info@belean.se	2017-03-05 21:18:42	1930	-430.00
V	52	2017-02-28	Företagsförsäkring avdragsgill Folksam bil	info@belean.se	2017-03-05 21:18:42	6310	430.00
V	53	2017-02-13	Slutlig skatt Aktiebolag	info@belean.se	2017-03-06 18:09:23	1930	-97232.00
V	53	2017-02-13	Slutlig skatt Aktiebolag	info@belean.se	2017-03-06 18:09:23	2510	97232.00
V	54	2017-01-30	MacBook Pro Inköp Förbrukningsinventarier	info@belean.se	2017-03-06 18:11:47	1930	-22530.00
V	54	2017-01-30	MacBook Pro Inköp Förbrukningsinventarier	info@belean.se	2017-03-06 18:11:47	2440	22530.00
V	55	2017-02-27	Betalning av moms	info@belean.se	2017-03-06 18:14:56	1930	-334449.00
V	55	2017-02-27	Betalning av moms	info@belean.se	2017-03-06 18:14:56	2510	334449.00
V	56	2017-02-15	Preliminärskatt Aktiebolag	info@belean.se	2017-03-06 19:07:35	1630	7870.00
V	56	2017-02-15	Preliminärskatt Aktiebolag	info@belean.se	2017-03-06 19:07:35	1630	-7870.00
V	56	2017-02-15	Preliminärskatt Aktiebolag	info@belean.se	2017-03-06 19:07:35	1930	-7870.00
V	56	2017-02-15	Preliminärskatt Aktiebolag	info@belean.se	2017-03-06 19:07:35	2510	7870.00
V	57	2017-01-17	Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-11 18:07:21	1630	37182.00
V	57	2017-01-17	Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-11 18:07:21	1630	-37182.00
V	57	2017-01-17	Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-11 18:07:21	1930	-37182.00
V	57	2017-01-17	Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-11 18:07:21	2710	19588.00
V	57	2017-01-17	Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-11 18:07:21	2731	17594.00
V	58	2017-01-07	Kostnadsränta	info@belean.se	2017-03-11 18:10:34	1630	-2.00
V	58	2017-01-07	Kostnadsränta	info@belean.se	2017-03-11 18:10:34	8423	2.00
V	59	2017-02-01	Arbetsgivaravgift Aug 2015	info@belean.se	2017-03-11 18:14:42	1630	-34876.00
V	59	2017-02-01	Arbetsgivaravgift Aug 2015	info@belean.se	2017-03-11 18:14:42	2730	34876.00
V	60	2017-02-01	Avdragen skatt Aug 2015	info@belean.se	2017-03-11 18:16:32	1630	-28131.00
V	60	2017-02-01	Avdragen skatt Aug 2015	info@belean.se	2017-03-11 18:16:32	2710	28131.00
V	61	2017-02-04	Korriogerad intäktsränta	info@belean.se	2017-03-11 18:20:32	1630	-14662.00
V	61	2017-02-04	Korriogerad intäktsränta	info@belean.se	2017-03-11 18:20:32	2510	14662.00
V	62	2017-02-04	Kostnadsränta	info@belean.se	2017-03-11 18:22:08	1630	-970.00
V	62	2017-02-04	Kostnadsränta	info@belean.se	2017-03-11 18:22:08	8423	970.00
V	63	2017-02-04	Korrigerad kostnadsränta	info@belean.se	2017-03-11 18:23:07	1630	-7.00
V	63	2017-02-04	Korrigerad kostnadsränta	info@belean.se	2017-03-11 18:23:07	8423	7.00
V	64	2017-01-25	Annullering V20: Löneutbetalning	info@belean.se	2017-03-11 18:44:24	1930	35023.00
V	64	2017-01-25	Annullering V20: Löneutbetalning	info@belean.se	2017-03-11 18:44:24	2710	17277.00
V	64	2017-01-25	Annullering V20: Löneutbetalning	info@belean.se	2017-03-11 18:44:24	2731	16432.66
V	64	2017-01-25	Annullering V20: Löneutbetalning	info@belean.se	2017-03-11 18:44:24	7210	-52300.00
V	64	2017-01-25	Annullering V20: Löneutbetalning	info@belean.se	2017-03-11 18:44:24	7510	-16432.66
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	1630	-33709.00
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	1630	33709.00
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	1930	33709.00
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	2710	-17277.00
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	2731	-16432.66
V	65	2017-02-13	Annullering V21: Arbetsgivaravgifter och inkomstskatt	info@belean.se	2017-03-11 18:44:24	3740	0.66
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	1630	34039.00
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	1630	-34039.00
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	1930	-34039.00
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	2710	17607.00
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	2731	16432.66
V	66	2017-02-13	Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-11 18:48:21	3740	-0.66
V	67	2017-02-13	Slutlig skatt 2015	info@belean.se	2017-03-11 18:50:24	1630	-89944.00
V	67	2017-02-13	Slutlig skatt 2015	info@belean.se	2017-03-11 18:50:24	2510	89944.00
V	68	2017-02-13	Förseningsavgift inkomstdeklaration	info@belean.se	2017-03-11 18:55:35	1630	-6250.00
V	68	2017-02-13	Förseningsavgift inkomstdeklaration	info@belean.se	2017-03-11 18:55:35	2510	6250.00
V	69	2017-02-14	Inbetalning	info@belean.se	2017-03-11 18:59:34	1630	97232.00
V	69	2017-02-14	Inbetalning	info@belean.se	2017-03-11 18:59:34	1910	-97232.00
V	70	2017-02-27	Moms 2016	info@belean.se	2017-03-11 19:05:22	1630	334449.00
V	70	2017-02-27	Moms 2016	info@belean.se	2017-03-11 19:05:22	1630	-334449.00
V	70	2017-02-27	Moms 2016	info@belean.se	2017-03-11 19:05:22	1930	-334449.00
V	70	2017-02-27	Moms 2016	info@belean.se	2017-03-11 19:05:22	2610	354659.69
V	70	2017-02-27	Moms 2016	info@belean.se	2017-03-11 19:05:22	2640	-20210.69
V	71	2017-03-04	Korrigerad kostnadsränta/kostnadsränta	info@belean.se	2017-03-11 19:08:21	1630	-950.00
V	71	2017-03-04	Korrigerad kostnadsränta/kostnadsränta	info@belean.se	2017-03-11 19:08:21	1630	-1016.00
V	71	2017-03-04	Korrigerad kostnadsränta/kostnadsränta	info@belean.se	2017-03-11 19:08:21	2510	1016.00
V	71	2017-03-04	Korrigerad kostnadsränta/kostnadsränta	info@belean.se	2017-03-11 19:08:21	8423	950.00
V	72	2017-02-14	Annullering V69: Inbetalning	info@belean.se	2017-03-11 19:11:36	1630	-97232.00
V	72	2017-02-14	Annullering V69: Inbetalning	info@belean.se	2017-03-11 19:11:36	1910	97232.00
V	73	2017-02-14	Inbetalning	info@belean.se	2017-03-11 19:12:32	1630	97232.00
V	73	2017-02-14	Inbetalning	info@belean.se	2017-03-11 19:12:32	1930	-97232.00
V	74	2017-01-17	Annullering V33: Social avgifter och personalskatt dec 16	info@belean.se	2017-03-12 12:36:34	1930	37182.00
V	74	2017-01-17	Annullering V33: Social avgifter och personalskatt dec 16	info@belean.se	2017-03-12 12:36:34	2510	-37182.00
V	75	2017-01-17	Annullering V57: Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-12 12:36:57	1630	-37182.00
V	75	2017-01-17	Annullering V57: Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-12 12:36:57	1630	37182.00
V	75	2017-01-17	Annullering V57: Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-12 12:36:57	1930	37182.00
V	75	2017-01-17	Annullering V57: Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-12 12:36:57	2710	-19588.00
V	75	2017-01-17	Annullering V57: Arbetsgivaravgift och avdragen skatt Dec	info@belean.se	2017-03-12 12:36:57	2731	-17594.00
V	76	2017-01-17	Utbetalt arb.avg. och skatteavdrag	info@belean.se	2017-03-12 12:42:21	1630	37182.00
V	76	2017-01-17	Utbetalt arb.avg. och skatteavdrag	info@belean.se	2017-03-12 12:42:21	1630	-37182.00
V	76	2017-01-17	Utbetalt arb.avg. och skatteavdrag	info@belean.se	2017-03-12 12:42:21	1930	-37182.00
V	76	2017-01-17	Utbetalt arb.avg. och skatteavdrag	info@belean.se	2017-03-12 12:42:21	2510	37182.00
V	77	2017-01-24	Annullering V36: Korrigering av utbetald lön jan	info@belean.se	2017-03-12 13:22:47	1612	-1388.00
V	77	2017-01-24	Annullering V36: Korrigering av utbetald lön jan	info@belean.se	2017-03-12 13:22:47	1930	1388.00
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	1930	-36411.00
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	2710	-17277.00
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	2731	-16432.66
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	2890	1388.00
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	7210	52300.00
V	78	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:25	7510	16432.66
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	1930	-36411.00
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	2710	-17277.00
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	2731	-16432.66
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	2890	1388.00
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	7210	52300.00
V	79	2017-01-24	Löneutbetalning	info@belean.se	2017-03-12 13:44:26	7510	16432.66
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	1930	-36411.00
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	2710	-17277.00
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	2731	-16432.66
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	2890	1388.00
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	7210	52300.00
V	80	2017-01-24	Löneutbetalning Jan	info@belean.se	2017-03-12 13:46:27	7510	16432.66
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	1930	36411.00
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	2710	17277.00
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	2731	16432.66
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	2890	-1388.00
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	7210	-52300.00
V	81	2017-01-24	Annullering V78: Löneutbetalning	info@belean.se	2017-03-12 13:47:24	7510	-16432.66
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	1930	36411.00
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	2710	17277.00
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	2731	16432.66
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	2890	-1388.00
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	7210	-52300.00
V	82	2017-01-24	Annullering V79: Löneutbetalning	info@belean.se	2017-03-12 13:47:34	7510	-16432.66
V	83	2017-02-13	Annullering V66: Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-12 13:59:34	1630	-34039.00
V	83	2017-02-13	Annullering V66: Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-12 13:59:34	1630	34039.00
V	83	2017-02-13	Annullering V66: Arbetsgivaravgift och avdragen skatt	info@belean.se	2017-03-12 13:59:34	1930	34039.00
