Serie	Number	Date	Text	CreatedBy	CreatedDate	Account	Amount
V	32	2018-02-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:35:18	1930	-91.00
V	32	2018-02-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:35:18	2640	18.20
V	32	2018-02-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:35:18	5410	72.80
V	33	2018-01-29	Friskvård	info@belean.se	2018-06-05 10:39:19	1930	-995.00
V	33	2018-01-29	Friskvård	info@belean.se	2018-06-05 10:39:19	7699	995.00
V	34	2018-01-24	Representation	info@belean.se	2018-06-05 10:45:23	2640	19.20
V	34	2018-01-24	Representation	info@belean.se	2018-06-05 10:45:23	2890	-180.00
V	34	2018-01-24	Representation	info@belean.se	2018-06-05 10:45:23	6072	160.80
V	35	2018-01-01	Representation	info@belean.se	2018-06-05 10:45:56	2640	24.00
V	35	2018-01-01	Representation	info@belean.se	2018-06-05 10:45:56	2890	-120.00
V	35	2018-01-01	Representation	info@belean.se	2018-06-05 10:45:56	6071	96.00
V	36	2018-01-15	Representation	info@belean.se	2018-06-05 10:46:27	2640	26.79
V	36	2018-01-15	Representation	info@belean.se	2018-06-05 10:46:27	2890	-250.00
V	36	2018-01-15	Representation	info@belean.se	2018-06-05 10:46:27	6072	223.21
V	37	2018-01-15	Löser Leverantörsskuld	info@belean.se	2018-06-05 10:51:10	1930	-2849.00
V	37	2018-01-15	Löser Leverantörsskuld	info@belean.se	2018-06-05 10:51:10	2440	2849.00
V	38	2018-02-01	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:03	1930	-1911.00
V	38	2018-02-01	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:03	2514	-245.54
V	38	2018-02-01	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:03	7412	1008.00
V	38	2018-02-01	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:03	7533	245.54
V	38	2018-02-01	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:03	7570	903.00
V	39	2018-01-31	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:31	1930	-7650.00
V	39	2018-01-31	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:31	2514	-1855.89
V	39	2018-01-31	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:31	7412	7650.00
V	39	2018-01-31	Pensionsförsäkring	info@belean.se	2018-06-05 10:57:31	7533	1855.89
V	40	2018-01-02	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:59:55	2640	115.40
V	40	2018-01-02	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:59:55	2890	-577.00
V	40	2018-01-02	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 10:59:55	5410	461.60
V	41	2018-01-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:00:26	2640	7.80
V	41	2018-01-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:00:26	2890	-39.00
V	41	2018-01-09	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:00:26	5410	31.20
V	42	2018-04-30	Pensionsförsäkring	info@belean.se	2018-06-05 11:10:48	1930	-7650.00
V	42	2018-04-30	Pensionsförsäkring	info@belean.se	2018-06-05 11:10:48	2514	-1855.89
V	42	2018-04-30	Pensionsförsäkring	info@belean.se	2018-06-05 11:10:48	7412	7650.00
V	42	2018-04-30	Pensionsförsäkring	info@belean.se	2018-06-05 11:10:48	7533	1855.89
V	43	2018-05-02	Pensionsförsäkring	info@belean.se	2018-06-05 11:12:16	1930	-1911.00
V	43	2018-05-02	Pensionsförsäkring	info@belean.se	2018-06-05 11:12:16	2514	-245.54
V	43	2018-05-02	Pensionsförsäkring	info@belean.se	2018-06-05 11:12:16	7412	1008.00
V	43	2018-05-02	Pensionsförsäkring	info@belean.se	2018-06-05 11:12:16	7533	245.54
V	43	2018-05-02	Pensionsförsäkring	info@belean.se	2018-06-05 11:12:16	7570	903.00
V	44	2018-05-24	Friskvård	info@belean.se	2018-06-05 11:13:37	2890	-595.00
V	44	2018-05-24	Friskvård	info@belean.se	2018-06-05 11:13:37	7699	595.00
V	45	2018-05-23	Böcker	info@belean.se	2018-06-05 11:14:20	2640	12.68
V	45	2018-05-23	Böcker	info@belean.se	2018-06-05 11:14:20	2890	-224.00
V	45	2018-05-23	Böcker	info@belean.se	2018-06-05 11:14:20	6970	211.32
V	46	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:10	2640	21.43
V	46	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:10	2890	-200.00
V	46	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:10	6071	178.57
V	47	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:59	2640	4.70
V	47	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:59	2890	-43.80
V	47	2018-03-13	Representation	info@belean.se	2018-06-05 11:15:59	6071	39.10
V	48	2018-03-25	Representation	info@belean.se	2018-06-05 11:16:59	2640	45.05
V	48	2018-03-25	Representation	info@belean.se	2018-06-05 11:16:59	2890	-359.94
V	48	2018-03-25	Representation	info@belean.se	2018-06-05 11:16:59	6071	314.89
V	49	2018-02-14	Representation	info@belean.se	2018-06-05 11:17:38	2640	58.39
V	49	2018-02-14	Representation	info@belean.se	2018-06-05 11:17:38	2890	-545.00
V	49	2018-02-14	Representation	info@belean.se	2018-06-05 11:17:38	6072	486.61
V	50	2018-06-01	Pensionsförsäkring	info@belean.se	2018-06-05 11:18:57	1930	-1911.00
V	50	2018-06-01	Pensionsförsäkring	info@belean.se	2018-06-05 11:18:57	2514	-245.54
V	50	2018-06-01	Pensionsförsäkring	info@belean.se	2018-06-05 11:18:57	7412	1008.00
V	50	2018-06-01	Pensionsförsäkring	info@belean.se	2018-06-05 11:18:57	7533	245.54
V	50	2018-06-01	Pensionsförsäkring	info@belean.se	2018-06-05 11:18:57	7570	903.00
V	51	2018-05-31	Pensionsförsäkring	info@belean.se	2018-06-05 11:21:27	1930	-7650.00
V	51	2018-05-31	Pensionsförsäkring	info@belean.se	2018-06-05 11:21:27	2514	-1855.89
V	51	2018-05-31	Pensionsförsäkring	info@belean.se	2018-06-05 11:21:27	7412	7650.00
V	51	2018-05-31	Pensionsförsäkring	info@belean.se	2018-06-05 11:21:27	7533	1855.89
V	52	2018-05-30	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:22:58	2640	109.40
V	52	2018-05-30	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:22:58	2890	-547.00
V	52	2018-05-30	Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 11:22:58	5410	437.60
V	53	2018-02-26	Moms 2017	info@belean.se	2018-06-05 11:31:24	1630	347937.00
V	53	2018-02-26	Moms 2017	info@belean.se	2018-06-05 11:31:24	1630	-347937.00
V	53	2018-02-26	Moms 2017	info@belean.se	2018-06-05 11:31:24	1930	-347937.00
V	53	2018-02-26	Moms 2017	info@belean.se	2018-06-05 11:31:24	2610	357154.00
V	53	2018-02-26	Moms 2017	info@belean.se	2018-06-05 11:31:24	2640	-9217.00
V	54	2018-01-15	Välgörenhet	info@belean.se	2018-06-05 12:30:46	1930	-1000.00
V	54	2018-01-15	Välgörenhet	info@belean.se	2018-06-05 12:30:46	6992	1000.00
V	55	2018-01-15	Löser skatteskuld från dec 2017	info@belean.se	2018-06-05 12:41:21	1930	-33709.00
V	55	2018-01-15	Löser skatteskuld från dec 2017	info@belean.se	2018-06-05 12:41:21	2940	33709.00
V	56	2018-01-17	Löser prelskatt dec 2017	info@belean.se	2018-06-05 12:42:48	1930	-7870.00
V	56	2018-01-17	Löser prelskatt dec 2017	info@belean.se	2018-06-05 12:42:48	2940	7870.00
V	57	2018-01-24	Lönekostnad jan 2018	info@belean.se	2018-06-05 12:50:17	1930	-35023.00
V	57	2018-01-24	Lönekostnad jan 2018	info@belean.se	2018-06-05 12:50:17	2710	-17277.00
V	57	2018-01-24	Lönekostnad jan 2018	info@belean.se	2018-06-05 12:50:17	2731	-16432.00
V	57	2018-01-24	Lönekostnad jan 2018	info@belean.se	2018-06-05 12:50:17	7210	52300.00
V	57	2018-01-24	Lönekostnad jan 2018	info@belean.se	2018-06-05 12:50:17	7510	16432.00
V	58	2018-02-22	Löneutbetalning feb 2018	info@belean.se	2018-06-05 12:55:03	1930	-35023.00
V	58	2018-02-22	Löneutbetalning feb 2018	info@belean.se	2018-06-05 12:55:03	2710	-17277.00
V	58	2018-02-22	Löneutbetalning feb 2018	info@belean.se	2018-06-05 12:55:03	2731	-16432.00
V	58	2018-02-22	Löneutbetalning feb 2018	info@belean.se	2018-06-05 12:55:03	7210	52300.00
V	58	2018-02-22	Löneutbetalning feb 2018	info@belean.se	2018-06-05 12:55:03	7510	16432.00
V	59	2018-03-12	Löneskatter feb	info@belean.se	2018-06-05 13:05:30	1630	33367.00
V	59	2018-03-12	Löneskatter feb	info@belean.se	2018-06-05 13:05:30	1630	-33367.00
V	59	2018-03-12	Löneskatter feb	info@belean.se	2018-06-05 13:05:30	1930	-33367.00
V	59	2018-03-12	Löneskatter feb	info@belean.se	2018-06-05 13:05:30	2710	16935.00
V	59	2018-03-12	Löneskatter feb	info@belean.se	2018-06-05 13:05:30	2731	16432.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	1930	-35868.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	2710	-16935.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	2731	-16432.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	2890	503.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	7210	52300.00
V	60	2018-03-22	Löneutbet mars	info@belean.se	2018-06-05 13:16:09	7510	16432.00
V	61	2018-05-24	Löneutbet maj	info@belean.se	2018-06-05 13:21:45	1930	-21099.00
V	61	2018-05-24	Löneutbet maj	info@belean.se	2018-06-05 13:21:45	2710	-6401.00
V	61	2018-05-24	Löneutbet maj	info@belean.se	2018-06-05 13:21:45	2731	-8640.00
V	61	2018-05-24	Löneutbet maj	info@belean.se	2018-06-05 13:21:45	7210	27500.00
V	61	2018-05-24	Löneutbet maj	info@belean.se	2018-06-05 13:21:45	7510	8640.00
V	62	2018-01-16	Utbetalning privata utlägg	info@belean.se	2018-06-05 16:41:59	1930	-13178.00
V	62	2018-01-16	Utbetalning privata utlägg	info@belean.se	2018-06-05 16:41:59	2890	13178.00
V	63	2018-01-02	Annullering V40: Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 16:42:50	2640	-115.40
V	63	2018-01-02	Annullering V40: Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 16:42:50	2890	577.00
V	63	2018-01-02	Annullering V40: Inköp Förbrukningsinventarier	info@belean.se	2018-06-05 16:42:50	5410	-461.60
V	64	2018-01-31	Banktjänster	info@belean.se	2018-06-05 16:44:47	1930	-50.00
V	64	2018-01-31	Banktjänster	info@belean.se	2018-06-05 16:44:47	6570	50.00
V	65	2018-02-28	Banktjänster	info@belean.se	2018-06-05 16:45:17	1930	-50.00
V	65	2018-02-28	Banktjänster	info@belean.se	2018-06-05 16:45:17	6570	50.00
V	66	2018-03-12	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:46:09	1630	7977.00
V	66	2018-03-12	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:46:09	1630	-7977.00
V	66	2018-03-12	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:46:09	1930	-7977.00
V	66	2018-03-12	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:46:09	2510	7977.00
V	67	2018-03-12	Slutlig skatt 2016	info@belean.se	2018-06-05 16:56:01	1630	87911.00
V	67	2018-03-12	Slutlig skatt 2016	info@belean.se	2018-06-05 16:56:01	1630	-87911.00
V	67	2018-03-12	Slutlig skatt 2016	info@belean.se	2018-06-05 16:56:01	1930	-87911.00
V	67	2018-03-12	Slutlig skatt 2016	info@belean.se	2018-06-05 16:56:01	2510	87031.00
V	67	2018-03-12	Slutlig skatt 2016	info@belean.se	2018-06-05 16:56:01	8423	880.00
V	68	2018-03-30	Banktjänster	info@belean.se	2018-06-05 16:58:03	1930	-386.00
V	68	2018-03-30	Banktjänster	info@belean.se	2018-06-05 16:58:03	6570	386.00
V	69	2018-04-11	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:59:14	1630	7977.00
V	69	2018-04-11	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:59:14	1630	-7977.00
V	69	2018-04-11	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:59:14	1930	-7977.00
V	69	2018-04-11	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 16:59:14	2510	7977.00
V	70	2018-04-11	Löneskatter mars	info@belean.se	2018-06-05 17:01:42	1630	33367.00
V	70	2018-04-11	Löneskatter mars	info@belean.se	2018-06-05 17:01:42	1630	-33367.00
V	70	2018-04-11	Löneskatter mars	info@belean.se	2018-06-05 17:01:42	1930	-33367.00
V	70	2018-04-11	Löneskatter mars	info@belean.se	2018-06-05 17:01:42	2710	16935.00
V	70	2018-04-11	Löneskatter mars	info@belean.se	2018-06-05 17:01:42	2731	16432.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	1930	-35868.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	2710	-6401.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	2731	-8640.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	2890	14769.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	7210	27500.00
V	71	2018-04-24	Lönutb April	info@belean.se	2018-06-05 17:12:18	7510	8640.00
V	72	2018-04-30	Banktjänster	info@belean.se	2018-06-05 17:13:23	1930	-50.00
V	72	2018-04-30	Banktjänster	info@belean.se	2018-06-05 17:13:23	6570	50.00
V	73	2018-05-14	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 17:14:19	1630	7977.00
V	73	2018-05-14	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 17:14:19	1630	-7977.00
V	73	2018-05-14	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 17:14:19	1930	-7977.00
V	73	2018-05-14	Preliminärskatt Aktiebolag	info@belean.se	2018-06-05 17:14:19	2510	7977.00
V	74	2018-05-31	Banktjänster	info@belean.se	2018-06-05 17:14:50	1930	-50.00
V	74	2018-05-31	Banktjänster	info@belean.se	2018-06-05 17:14:50	6570	50.00
V	75	2018-05-02	Utdelning 2016	info@belean.se	2018-06-05 17:19:49	1930	-60189.00
V	75	2018-05-02	Utdelning 2016	info@belean.se	2018-06-05 17:19:49	2091	60189.00
V	76	2018-05-02	Utdelning 2017	info@belean.se	2018-06-05 17:35:12	1930	-348075.00
V	76	2018-05-02	Utdelning 2017	info@belean.se	2018-06-05 17:35:12	2091	6179.00
V	76	2018-05-02	Utdelning 2017	info@belean.se	2018-06-05 17:35:12	2099	312342.00
V	76	2018-05-02	Utdelning 2017	info@belean.se	2018-06-05 17:35:12	2890	29554.00
V	77	2018-03-03	Kostnadsränta	info@belean.se	2018-06-05 18:14:04	1630	-18.00
V	77	2018-03-03	Kostnadsränta	info@belean.se	2018-06-05 18:14:04	8423	18.00
V	78	2018-04-01	Kostandsränta	info@belean.se	2018-06-05 18:19:06	1630	7.00
V	78	2018-04-01	Kostandsränta	info@belean.se	2018-06-05 18:19:06	8423	-7.00
V	79	2018-06-13	Faktura #14: 227053,00 inbetalt	info@belean.se	2018-07-08 10:16:48	1930	227053.00
V	79	2018-06-13	Faktura #14: 227053,00 inbetalt	info@belean.se	2018-07-08 10:16:48	2611	-45410.63
V	79	2018-06-13	Faktura #14: 227053,00 inbetalt	info@belean.se	2018-07-08 10:16:48	3011	-181642.50
V	79	2018-06-13	Faktura #14: 227053,00 inbetalt	info@belean.se	2018-07-08 10:16:48	3740	0.13
V	80	2018-06-11	Arbetsgivaravgifter och avdragen skatt maj	info@belean.se	2018-07-08 10:22:28	1610	15041.00
V	80	2018-06-11	Arbetsgivaravgifter och avdragen skatt maj	info@belean.se	2018-07-08 10:22:28	1630	-15041.00
V	80	2018-06-11	Arbetsgivaravgifter och avdragen skatt maj	info@belean.se	2018-07-08 10:22:28	1930	-15041.00
